cliente_id,genero,edad,ubicacion,frecuencia_compra,promedio_gasto,dias_desde_ultima_compra,tiempo_promedio_sesion,paginas_vistas_promedio,nivel_satisfaccion,carritos_abandonados,total_compras,email_abierto_30d,cliente_abandona,dias_registro,usa_movil,uso_cupon,visitas_semana,metodo_pago
31144,M,36,Puerto Baquerizo Moreno,4.14,24.88,26,294,4,3,2,35,0,No,1943,1,1,8,Efectivo
31145,M,23,Guaranda,0.19,58.11,95,117,14,2,1,71,0,No,1975,1,1,10,Efectivo
31146,M,43,Nueva Loja,1.97,50.34,83,68,4,3,1,26,2,No,1672,0,1,3,Transferencia
31147,M,53,Quito,0.08,56.35,13,70,2,3,1,28,2,Sí,340,1,0,9,Tarjeta
31148,M,44,Riobamba,0.99,43.52,9,92,14,4,2,5,9,Sí,1544,0,1,7,Efectivo
31149,M,26,Imbabura,3.93,43.84,94,375,15,4,0,40,6,Sí,724,1,0,6,Tarjeta
31150,M,32,Ambato,1.86,8.87,64,79,15,2,0,82,6,Sí,1245,0,1,11,Tarjeta
31151,F,36,Guayas,3.96,50.53,89,370,8,5,1,94,5,No,1513,1,0,4,Efectivo
31152,M,52,Quito,0.84,42.31,102,284,1,3,1,72,8,Sí,786,1,1,6,Transferencia
31153,M,48,Zamora Chinchipe,0.71,49.9,88,79,11,5,2,89,2,Sí,1855,0,0,9,Efectivo
31154,M,23,Francisco de Orellana,2.67,34.73,94,330,7,1,2,65,3,Sí,769,1,0,0,Tarjeta
31155,M,24,Tungurahua,1.96,41.72,94,494,13,5,2,20,8,Sí,394,1,1,11,Tarjeta
31156,F,30,Portoviejo,0.03,34.15,56,136,8,4,0,15,6,No,1701,1,1,14,Transferencia
31157,F,51,Quito,1.49,31.45,38,411,19,5,0,65,2,No,458,0,1,13,Efectivo
31158,F,39,Santo Domingo,1.44,21.14,63,169,19,4,0,6,3,Sí,1011,1,1,11,Transferencia
31159,F,32,Puerto Baquerizo Moreno,1.63,64.91,89,142,3,2,2,94,3,No,32,0,1,12,PayPal
31160,M,55,Tungurahua,0.2,39.75,98,212,2,5,1,99,3,No,1442,1,0,8,Transferencia
31161,M,58,Machala,4.55,29.72,108,312,16,1,2,86,6,Sí,1272,1,0,14,Tarjeta
31162,F,68,Francisco de Orellana,0.83,18.61,113,347,6,5,2,99,9,Sí,1274,0,1,13,Tarjeta
31163,F,24,Zamora Chinchipe,6.47,17.06,60,431,18,1,3,85,2,No,1511,1,0,5,Efectivo
31164,M,58,Machala,2.05,54.63,104,388,8,1,1,71,0,No,727,0,0,6,Transferencia
31165,F,49,Sucumbíos,3.96,67.26,34,69,18,3,1,7,8,No,616,0,1,10,Tarjeta
31166,M,46,Francisco de Orellana,0.07,21.81,86,344,5,4,1,39,3,No,900,1,1,1,Efectivo
31167,F,44,Ibarra,4.63,0.71,59,71,8,4,1,88,4,Sí,48,0,1,14,Efectivo
31168,F,35,Morona Santiago,0.21,14.63,90,462,3,3,2,4,4,No,1403,1,0,12,Efectivo
31169,F,41,Tena,0.74,56.35,18,534,19,1,1,21,7,Sí,55,1,1,8,Efectivo
31170,M,63,Riobamba,3.25,37.36,117,347,5,2,0,70,0,No,1445,0,1,11,Efectivo
31171,M,51,Guayaquil,0.3,37.69,36,100,10,2,0,98,1,No,1581,0,0,6,Efectivo
31172,F,69,Francisco de Orellana,1.08,41.31,66,570,10,3,0,9,9,No,1616,0,1,6,Efectivo
31173,F,24,Morona Santiago,0.01,78.53,100,344,19,2,1,8,3,No,1913,0,0,5,Transferencia
31174,M,40,Zamora Chinchipe,0.28,55.05,72,479,11,4,1,25,7,Sí,338,1,0,11,Transferencia
31175,F,69,El Oro,2.23,15.26,35,388,11,3,0,35,1,Sí,620,0,0,0,Transferencia
31176,M,51,Cañar,3.34,33.87,119,365,2,1,0,78,5,Sí,370,1,1,8,PayPal
31177,M,52,Macas,0.86,59.6,21,230,4,4,1,9,5,No,859,0,1,7,PayPal
31178,F,60,Cotopaxi,1.99,28.21,21,593,12,4,4,40,7,No,981,0,0,8,Tarjeta
31179,F,47,Sucumbíos,3.93,17.58,73,540,6,1,3,66,2,No,870,1,1,12,PayPal
31180,F,27,Nueva Loja,0.95,40.95,104,569,18,3,3,8,4,Sí,1283,1,1,13,PayPal
31181,M,19,Latacunga,0.62,18.88,59,302,5,2,0,73,2,No,979,0,1,10,Efectivo
31182,F,43,Pichincha,0.41,9.93,108,486,2,4,1,45,4,No,566,1,1,13,PayPal
31183,M,43,Guaranda,4.14,20.58,2,185,5,1,4,31,9,Sí,836,1,0,2,PayPal
31184,M,22,Tungurahua,0.14,26.22,12,339,12,2,1,17,3,No,1989,1,0,6,PayPal
31185,F,53,Riobamba,0.98,17.42,23,111,11,1,1,45,6,No,1121,1,1,11,Tarjeta
31186,M,55,Guaranda,3.18,48.78,47,404,2,5,1,18,6,No,1713,1,1,13,Transferencia
31187,F,36,Tungurahua,1.13,37.88,117,271,7,2,2,80,9,No,1637,0,1,14,Efectivo
31188,M,57,Cotopaxi,0.04,42.26,70,66,3,4,3,36,0,No,1785,1,1,4,Tarjeta
31189,M,52,Chimborazo,1.45,64.91,58,294,6,4,1,22,7,Sí,1945,0,0,4,Efectivo
31190,M,21,Imbabura,0.06,40.14,40,292,17,3,4,82,0,No,1570,0,1,3,Transferencia
31191,F,22,Zamora Chinchipe,1.5,32.65,50,71,9,5,2,38,8,No,1838,0,1,11,Tarjeta
31192,M,63,Latacunga,3.48,45.45,19,71,2,4,0,11,0,Sí,344,0,0,5,Transferencia
31193,F,33,Zamora Chinchipe,5.4,29.16,15,98,3,5,1,18,4,Sí,1113,1,0,6,Tarjeta
31194,F,28,Santo Domingo,0.88,73.69,76,72,16,1,1,51,0,Sí,1559,1,1,2,Efectivo
31195,F,50,Guayas,5.48,27.78,6,418,8,5,1,22,0,No,1547,0,1,3,Efectivo
31196,M,62,Esmeraldas,0.66,14.81,61,431,1,2,2,75,0,Sí,1763,1,0,1,Efectivo
31197,M,33,Tulcán,0.08,62.41,45,582,9,4,2,92,5,Sí,725,0,0,2,Tarjeta
31198,M,49,Santa Elena,2.63,74.24,33,122,15,5,1,57,0,No,1686,0,0,9,Efectivo
31199,M,36,Portoviejo,1.81,33.69,95,414,6,3,2,96,3,No,896,1,1,14,Transferencia
31200,M,63,Azuay,0.18,48.71,89,525,3,5,1,13,3,No,356,1,0,0,Tarjeta
31201,M,30,Carchi,1.67,27.14,108,315,4,2,2,34,1,Sí,1608,1,0,7,PayPal
31202,M,51,Santo Domingo de los Tsáchilas,1.36,59.46,111,509,6,4,5,10,7,No,1011,1,1,13,Tarjeta
31203,M,24,Puyo,4.03,42.6,1,204,15,3,2,88,0,Sí,94,1,1,8,PayPal
31204,F,57,El Oro,0.98,26.49,77,218,6,2,1,16,6,No,273,0,1,5,Efectivo
31205,F,68,Orellana,1.79,47.09,57,241,2,5,2,18,8,No,108,0,1,3,Transferencia
31206,F,25,Macas,2.19,36.49,54,373,1,3,2,41,4,No,626,0,1,5,Efectivo
31207,M,43,Puyo,1.59,34.47,13,544,15,5,1,77,2,No,1562,0,0,9,PayPal
31208,M,32,Babahoyo,0.63,24.19,58,192,17,1,1,73,0,No,513,0,1,10,Efectivo
31209,M,66,Orellana,0.77,54.09,90,308,11,4,1,27,8,No,1549,1,1,0,PayPal
31210,F,24,Guaranda,5.08,46.34,63,178,3,4,2,94,5,No,890,0,0,0,PayPal
31211,F,68,Latacunga,0.41,36.52,71,372,18,1,1,27,8,No,1351,0,0,9,Transferencia
31212,F,18,Azogues,1.2,12.21,9,212,13,5,1,58,5,No,1449,1,1,6,Transferencia
31213,M,36,Ambato,0.34,41.91,4,155,9,3,1,16,8,Sí,1592,0,1,0,Efectivo
31214,F,38,Macas,2.53,21.96,87,453,9,2,2,78,2,No,1118,0,0,12,PayPal
31215,M,53,Puerto Baquerizo Moreno,0.43,39.68,96,461,4,2,2,60,8,No,974,0,1,8,Tarjeta
31216,M,39,Pastaza,0.98,45.23,119,457,11,5,1,44,6,No,1952,1,1,3,Transferencia
31217,F,37,Manabí,0.07,26.33,65,307,2,4,0,52,4,No,58,0,0,14,PayPal
31218,M,55,Ambato,1.83,57.22,52,416,17,2,0,42,8,Sí,688,0,0,14,Tarjeta
31219,F,44,Portoviejo,0.4,53.29,65,64,15,3,1,59,5,No,1279,0,0,8,Tarjeta
31220,M,19,Manabí,1.26,22.34,106,294,5,2,0,87,2,No,381,1,1,1,PayPal
31221,F,43,Zamora,1.88,57.3,101,84,11,1,2,35,4,No,1221,0,0,13,Efectivo
31222,F,24,Machala,3.16,40.31,44,444,6,4,1,92,9,No,949,0,0,2,Tarjeta
31223,M,31,Orellana,1.44,27.3,41,427,12,5,1,70,3,No,720,1,0,7,Transferencia
31224,M,26,Ibarra,0.79,43.23,38,64,17,3,2,22,5,Sí,1533,1,0,8,PayPal
31225,M,23,Ibarra,3.31,55.82,14,352,17,4,1,17,4,Sí,1078,0,1,13,Tarjeta
31226,F,22,Santo Domingo,2.22,60.13,110,247,5,2,4,98,9,No,1042,0,1,6,Efectivo
31227,M,27,Guaranda,1.12,30.92,54,452,9,5,3,83,8,Sí,1175,0,0,6,Tarjeta
31228,F,65,El Oro,0.18,41.31,34,400,3,3,1,23,8,No,969,0,1,13,Efectivo
31229,M,61,Cañar,1.65,25.89,83,270,10,4,1,89,0,No,165,0,1,4,Tarjeta
31230,M,68,Loja,0.31,31.54,87,90,3,4,0,45,6,No,643,1,1,8,Tarjeta
31231,F,36,Santo Domingo de los Tsáchilas,1.61,43.91,88,489,9,2,1,1,5,No,860,0,0,4,Efectivo
31232,M,24,Los Ríos,3.08,30.84,43,519,16,1,0,68,8,No,1156,1,0,4,Tarjeta
31233,M,57,El Oro,0.2,59.36,82,375,5,5,1,13,0,Sí,611,1,1,10,Efectivo
31234,M,62,Santa Elena,4.48,15.32,98,386,5,1,1,16,6,No,1260,1,1,7,Tarjeta
31235,M,25,Cañar,4.04,39.0,10,382,1,4,3,33,9,No,1163,1,0,4,Tarjeta
31236,M,63,Morona Santiago,0.06,50.71,88,195,6,4,4,32,7,No,1550,0,1,14,Efectivo
31237,M,34,Francisco de Orellana,0.3,59.28,32,388,7,2,2,18,5,No,604,0,0,9,Transferencia
31238,M,40,Quito,0.22,51.71,42,409,4,1,4,38,1,Sí,475,0,0,5,Transferencia
31239,F,19,Pichincha,0.59,47.77,10,163,17,1,0,21,5,Sí,542,0,0,3,Transferencia
31240,F,34,Carchi,1.46,41.35,92,224,3,4,0,23,4,No,828,1,1,14,PayPal
31241,F,69,Chimborazo,2.12,76.24,114,99,2,3,2,51,9,Sí,1874,0,1,3,Efectivo
31242,M,68,Loja,1.31,10.31,91,152,15,2,1,61,1,No,1156,0,0,4,Transferencia
31243,M,49,Tulcán,5.58,21.16,96,290,13,5,3,9,8,Sí,826,0,0,2,PayPal
31244,F,68,Pastaza,0.63,35.88,20,77,9,4,1,94,0,No,1297,0,0,11,Efectivo
31245,M,56,Francisco de Orellana,0.72,9.77,15,345,12,2,3,75,7,No,542,1,1,11,Tarjeta
31246,F,32,Manabí,3.0,12.51,38,104,8,1,2,46,4,No,1481,1,0,13,Efectivo
31247,M,22,Tulcán,0.23,48.16,118,171,19,3,1,83,0,Sí,441,0,0,8,Efectivo
31248,M,60,Zamora Chinchipe,0.44,32.43,35,102,9,3,1,20,0,Sí,231,0,0,13,Tarjeta
31249,M,36,Pichincha,1.73,53.22,19,435,5,3,3,82,4,No,480,1,1,10,Tarjeta
31250,M,20,Napo,1.87,33.77,22,192,5,2,0,30,3,No,968,0,0,12,Tarjeta
31251,M,39,Cuenca,2.61,39.24,109,417,8,2,2,53,8,No,894,1,1,5,Transferencia
31252,F,39,Azuay,1.03,46.6,7,66,8,5,0,47,3,No,1923,0,0,7,PayPal
31253,M,32,Puyo,0.31,57.29,44,587,6,4,0,85,9,No,1358,1,0,4,Tarjeta
31254,M,42,Azogues,0.7,47.15,65,232,12,5,2,93,4,Sí,1543,0,1,6,Transferencia
31255,M,48,Cuenca,1.64,44.93,18,321,10,4,0,25,0,No,1809,1,0,5,Efectivo
31256,M,46,Bolívar,0.75,43.82,95,527,10,2,1,55,4,No,1437,0,1,2,Transferencia
31257,F,38,Puyo,3.51,52.03,9,168,18,2,2,15,7,No,484,1,0,0,PayPal
31258,F,63,Quito,0.0,31.19,15,586,14,2,2,94,1,No,698,0,1,8,Tarjeta
31259,F,62,Quito,0.34,33.63,96,368,16,1,3,40,8,No,868,1,1,7,Tarjeta
31260,F,59,Nueva Loja,0.71,51.62,69,487,4,1,4,38,8,No,1197,0,1,2,Tarjeta
31261,M,32,Portoviejo,0.29,43.79,43,305,2,5,4,69,9,Sí,1908,0,1,1,Transferencia
31262,F,60,Puerto Baquerizo Moreno,6.63,32.81,8,492,4,5,1,44,6,No,1571,1,1,2,PayPal
31263,M,30,Napo,2.41,43.07,108,456,18,4,3,60,4,No,1287,1,0,12,Efectivo
31264,M,27,Santo Domingo de los Tsáchilas,1.17,19.67,85,205,11,4,4,40,6,No,1551,0,1,12,Efectivo
31265,M,36,Macas,2.83,76.9,100,374,7,2,2,35,1,No,301,1,1,10,Efectivo
31266,F,45,Sucumbíos,2.44,26.9,23,565,10,4,1,27,0,No,1124,1,0,8,PayPal
31267,M,47,Santa Elena,0.45,15.96,62,253,16,2,1,76,1,No,1745,1,0,12,Tarjeta
31268,M,41,Latacunga,2.83,37.07,63,405,13,5,0,4,8,No,718,0,1,7,PayPal
31269,M,36,Macas,4.78,57.51,96,412,19,3,3,71,4,No,681,0,0,4,PayPal
31270,M,26,El Oro,1.3,37.77,19,542,10,1,2,31,5,Sí,1191,0,1,6,PayPal
31271,M,38,Nueva Loja,5.06,40.13,37,76,8,2,3,82,5,No,1369,0,1,3,PayPal
31272,M,52,Los Ríos,1.76,56.67,9,555,9,2,1,39,5,No,1983,1,0,1,Transferencia
31273,M,41,Sucumbíos,0.87,34.98,22,452,17,2,1,67,1,Sí,660,0,1,9,Transferencia
31274,F,35,Napo,1.62,53.12,92,276,15,5,1,18,2,No,1354,0,1,5,Transferencia
31275,F,68,Orellana,2.58,36.57,49,299,19,3,2,89,5,No,580,0,0,10,Tarjeta
31276,F,21,Morona Santiago,0.21,26.04,98,454,8,3,3,76,4,No,1543,0,0,9,Efectivo
31277,M,26,Chimborazo,0.01,39.76,56,345,13,1,0,20,5,No,808,1,1,1,Tarjeta
31278,M,68,Azuay,0.38,41.67,24,345,3,5,0,36,6,No,138,0,0,2,PayPal
31279,M,67,Imbabura,0.61,20.92,65,589,7,2,1,98,2,No,1309,1,1,2,Transferencia
31280,M,54,Santo Domingo de los Tsáchilas,0.45,48.65,114,186,8,3,1,33,2,Sí,1348,1,0,10,Tarjeta
31281,F,37,Santo Domingo de los Tsáchilas,4.27,43.99,17,282,10,4,0,52,1,Sí,1383,0,0,8,Efectivo
31282,F,59,Imbabura,0.61,51.74,74,276,2,4,1,41,0,Sí,938,0,0,9,Transferencia
31283,F,22,Morona Santiago,0.77,56.43,23,491,18,1,1,58,7,No,1161,1,0,9,Transferencia
31284,F,36,Zamora Chinchipe,0.3,57.1,25,315,17,4,0,77,7,Sí,1425,0,0,11,Transferencia
31285,M,63,Quito,0.39,24.45,12,531,5,5,3,98,8,No,1828,0,0,3,Tarjeta
31286,F,24,Orellana,2.62,44.97,44,557,12,5,1,95,6,Sí,212,1,0,12,Tarjeta
31287,M,29,Zamora,2.67,49.65,104,254,15,4,5,78,9,Sí,542,1,0,4,Efectivo
31288,M,18,Ambato,1.15,66.55,62,168,18,5,3,37,0,Sí,1057,1,0,10,Transferencia
31289,M,60,Santo Domingo,1.65,32.11,2,466,4,4,0,30,3,No,1728,0,0,5,PayPal
31290,M,29,Esmeraldas,0.71,21.85,11,373,19,2,2,84,3,No,1911,0,0,1,Efectivo
31291,M,54,Latacunga,5.77,24.45,77,520,15,2,2,41,0,Sí,394,0,0,2,Transferencia
31292,M,56,Guaranda,3.51,17.46,93,517,17,3,0,29,4,No,1288,0,1,10,Transferencia
31293,M,37,Azuay,1.0,65.38,42,347,12,4,2,14,8,Sí,1216,0,1,12,Tarjeta
31294,M,45,Tungurahua,0.37,45.07,99,483,17,5,1,34,3,No,801,1,0,12,Efectivo
31295,F,35,Esmeraldas,4.42,51.48,110,116,6,3,3,2,9,No,101,0,0,11,Efectivo
31296,F,18,Chimborazo,1.62,57.07,85,171,9,1,0,84,5,No,1180,0,0,0,Transferencia
31297,F,28,Babahoyo,2.01,45.18,109,151,1,5,1,93,7,Sí,497,1,1,0,PayPal
31298,F,32,Pastaza,0.72,44.77,40,361,13,1,3,77,6,Sí,1350,0,1,10,Efectivo
31299,M,23,Los Ríos,0.05,52.54,87,542,11,3,7,69,8,No,177,1,0,3,Tarjeta
31300,M,47,Nueva Loja,4.49,33.53,24,176,13,4,1,42,7,No,1402,1,1,8,Tarjeta
31301,M,51,Santa Elena,2.12,7.61,51,203,8,3,2,24,9,No,110,1,0,13,Efectivo
31302,F,32,Guayaquil,0.2,38.99,16,196,12,4,3,4,5,Sí,1261,0,0,13,Tarjeta
31303,M,47,Bolívar,7.31,44.47,103,121,9,5,3,19,5,No,441,0,1,10,Transferencia
31304,F,67,Napo,0.88,35.49,111,261,5,3,1,19,0,No,330,0,1,4,PayPal
31305,M,37,Loja,0.05,55.42,100,330,2,3,1,46,8,No,41,1,1,10,Tarjeta
31306,F,65,Pastaza,3.2,45.57,24,464,3,4,3,94,7,Sí,181,0,1,13,PayPal
31307,F,47,Manabí,0.08,5.21,36,445,2,4,3,78,1,Sí,1456,0,0,3,Transferencia
31308,M,56,Tulcán,2.36,56.5,67,486,14,4,2,62,1,No,1647,1,0,13,Transferencia
31309,M,22,Imbabura,0.16,57.03,59,212,5,2,1,81,6,Sí,511,1,0,7,Transferencia
31310,M,23,Orellana,1.12,52.79,91,493,13,1,2,44,9,No,1584,1,0,3,Transferencia
31311,M,48,Cotopaxi,2.36,32.71,6,444,15,2,0,44,8,Sí,1031,0,1,11,Efectivo
31312,F,64,Orellana,0.16,19.98,66,264,12,5,1,62,1,No,1126,1,0,13,PayPal
31313,M,60,Cotopaxi,0.06,32.65,38,395,4,4,0,14,2,Sí,112,1,1,5,Tarjeta
31314,F,28,Guayas,0.46,32.02,84,63,14,3,3,19,3,No,1190,1,0,4,Tarjeta
31315,M,46,Tena,3.86,32.92,112,329,5,5,2,55,1,No,868,1,0,13,Transferencia
31316,M,41,Cotopaxi,4.25,72.72,94,190,10,2,4,19,8,No,1929,0,0,14,PayPal
31317,M,52,Cuenca,2.13,39.81,36,332,11,4,0,29,2,Sí,1563,1,1,3,Tarjeta
31318,F,54,Pichincha,0.54,58.37,66,259,2,3,2,54,4,Sí,317,1,0,13,Tarjeta
31319,F,29,Riobamba,2.07,58.95,23,448,3,3,1,89,7,Sí,1295,0,1,2,Transferencia
31320,F,21,Imbabura,3.96,41.2,94,481,7,5,5,30,4,No,923,1,1,5,Efectivo
31321,M,66,Santo Domingo de los Tsáchilas,0.56,39.49,43,519,15,3,1,22,4,No,1072,0,0,2,PayPal
31322,M,19,Santa Elena,5.45,28.14,112,279,16,5,1,53,5,No,1644,1,1,0,Transferencia
31323,M,55,Bolívar,4.62,49.68,98,402,10,1,0,58,7,Sí,1739,1,1,0,Efectivo
31324,M,22,Latacunga,4.68,37.71,89,493,11,5,0,60,8,No,553,1,0,5,Efectivo
31325,M,47,Portoviejo,2.47,51.03,96,148,6,2,1,25,9,No,1030,1,1,11,PayPal
31326,M,68,Napo,1.87,25.51,106,314,13,3,1,56,2,Sí,170,0,0,0,PayPal
31327,F,41,Zamora Chinchipe,7.68,24.27,98,125,18,5,0,23,8,Sí,339,0,0,13,PayPal
31328,M,34,Guayaquil,0.19,17.87,37,383,18,2,1,26,7,Sí,243,0,1,7,Tarjeta
31329,M,56,Cuenca,1.71,31.08,50,429,1,3,0,58,0,No,417,0,1,4,Transferencia
31330,F,20,Pastaza,0.66,39.72,37,151,5,4,1,7,7,Sí,164,1,1,1,Efectivo
31331,M,29,Azuay,1.62,63.44,35,314,19,3,2,97,6,No,1124,0,0,1,PayPal
31332,M,20,Pichincha,2.8,42.48,64,397,3,4,1,36,2,No,298,1,1,9,Transferencia
31333,M,55,Latacunga,2.23,78.16,62,355,10,4,0,33,4,No,1009,0,0,11,PayPal
31334,F,61,Carchi,1.87,60.46,86,82,5,2,2,26,7,No,1012,1,0,5,PayPal
31335,F,33,Sucumbíos,2.8,40.77,101,111,19,1,2,5,3,Sí,1019,0,1,11,Efectivo
31336,F,37,Cotopaxi,1.08,65.59,47,409,18,4,4,98,2,Sí,1915,0,0,11,Tarjeta
31337,F,43,Pastaza,1.82,5.82,75,452,1,2,2,25,2,No,1402,0,1,10,PayPal
31338,F,23,Tena,2.25,40.44,1,235,17,3,0,54,5,No,1757,0,0,14,PayPal
31339,F,20,Cuenca,0.62,35.17,41,498,18,2,0,83,2,No,336,1,1,11,Tarjeta
31340,M,65,Guayaquil,1.83,57.44,22,286,3,1,3,53,8,No,957,0,1,11,Transferencia
31341,F,49,Puyo,0.79,40.79,34,437,18,1,0,43,1,No,1947,0,0,7,PayPal
31342,F,47,Azogues,3.45,54.06,112,170,8,2,0,13,7,Sí,131,0,0,0,Tarjeta
31343,M,53,Puerto Baquerizo Moreno,0.13,32.28,111,286,17,4,3,15,3,No,161,0,0,13,Transferencia
31344,M,41,El Oro,2.58,35.47,92,245,9,5,0,32,2,Sí,247,0,1,2,Tarjeta
31345,M,58,Riobamba,0.98,52.17,37,498,7,1,2,25,0,No,744,1,1,3,Transferencia
31346,M,27,Portoviejo,0.41,48.45,25,519,9,2,1,55,9,No,1069,1,1,10,Efectivo
31347,F,36,Babahoyo,1.5,31.99,44,484,15,2,2,50,1,Sí,661,1,1,12,Tarjeta
31348,M,19,Guayaquil,0.04,27.47,9,390,18,2,1,54,2,Sí,1545,0,0,11,PayPal
31349,M,30,Portoviejo,2.07,35.3,88,66,12,5,0,65,3,Sí,1284,0,0,2,PayPal
31350,M,61,Macas,1.46,62.29,34,309,15,1,4,70,5,Sí,1498,1,0,10,Transferencia
31351,M,52,Puerto Baquerizo Moreno,0.76,62.32,25,271,17,4,0,84,1,No,1031,0,1,0,Efectivo
31352,M,40,Zamora,1.12,23.46,98,206,10,4,0,1,5,No,192,1,1,12,Tarjeta
31353,F,38,Santo Domingo,2.53,39.94,52,120,11,3,1,97,6,Sí,459,1,0,1,Efectivo
31354,F,64,Esmeraldas,0.32,48.51,20,121,7,3,0,33,0,No,1692,1,0,7,Tarjeta
31355,F,26,Orellana,0.86,36.67,87,89,15,4,2,80,2,Sí,1760,1,0,5,Tarjeta
31356,F,21,Riobamba,3.8,44.58,42,299,3,4,1,48,1,No,1766,1,0,12,Tarjeta
31357,M,31,Azuay,1.52,31.27,111,401,12,2,1,33,4,No,34,0,1,11,Transferencia
31358,M,55,Azogues,1.88,5.05,86,370,5,4,1,33,1,No,1551,1,1,10,Transferencia
31359,M,27,Zamora Chinchipe,4.1,17.4,71,520,8,3,0,93,3,No,305,0,1,14,Tarjeta
31360,F,48,Ambato,0.28,27.2,52,500,2,4,2,73,4,Sí,1008,0,1,11,Tarjeta
31361,M,23,Azuay,1.36,39.4,29,178,17,3,1,97,4,No,663,1,1,7,Transferencia
31362,M,20,Manabí,3.31,53.49,68,225,6,2,2,75,3,No,149,1,1,7,Transferencia
31363,F,29,Latacunga,0.02,40.02,33,312,13,1,0,23,6,No,1589,1,0,2,Efectivo
31364,F,18,Cañar,1.87,27.88,109,538,14,5,3,8,3,No,219,0,1,2,Transferencia
31365,F,27,Machala,0.83,60.1,36,316,8,2,2,87,4,No,1699,1,0,8,PayPal
31366,F,19,Puyo,0.35,45.22,115,561,5,2,2,47,6,No,536,0,1,3,Transferencia
31367,M,35,Tena,3.83,36.29,6,401,3,5,3,43,0,No,728,0,0,12,PayPal
31368,M,28,Azogues,0.16,26.23,102,461,10,3,1,21,1,No,1570,1,0,0,PayPal
31369,F,49,Azogues,4.45,61.27,55,259,17,2,0,5,9,Sí,879,0,0,2,PayPal
31370,F,63,Chimborazo,1.46,67.94,22,342,6,1,1,63,8,No,1189,0,1,11,Efectivo
31371,F,36,Tulcán,3.24,42.18,25,180,13,4,3,30,3,No,1164,1,0,8,Tarjeta
31372,F,43,Riobamba,0.75,45.98,115,381,8,5,1,25,5,No,1170,1,0,4,PayPal
31373,F,53,Guayas,0.79,55.03,67,142,14,1,0,83,0,Sí,1918,0,1,4,Efectivo
31374,M,46,Macas,0.72,63.21,43,389,2,4,3,57,1,No,747,0,1,0,Efectivo
31375,F,57,Azuay,0.23,70.0,92,399,5,1,0,54,1,No,391,0,1,14,Efectivo
31376,F,53,Azogues,0.13,54.47,26,186,5,3,3,98,6,Sí,1610,1,1,11,Efectivo
31377,M,59,Los Ríos,0.09,35.6,43,347,1,4,1,97,6,Sí,1707,1,0,7,PayPal
31378,F,26,Guayaquil,1.1,16.69,12,186,9,1,1,35,5,Sí,1288,1,1,12,Transferencia
31379,M,42,Manabí,1.29,41.66,2,83,19,2,1,2,6,No,355,1,1,2,Tarjeta
31380,F,51,Tungurahua,0.59,71.8,33,312,9,2,0,92,0,Sí,1294,0,0,0,PayPal
31381,M,58,Orellana,0.85,25.55,37,280,9,4,1,73,6,No,968,0,1,12,Tarjeta
31382,M,33,Tungurahua,4.16,76.12,44,423,10,4,3,51,2,Sí,1525,1,1,2,Transferencia
31383,M,64,Pastaza,1.39,23.43,79,387,13,2,3,6,0,No,470,0,0,7,Efectivo
31384,M,53,Santa Elena,0.65,31.42,63,372,18,5,0,25,7,No,1182,0,1,14,Transferencia
31385,M,52,Cotopaxi,0.55,38.13,2,391,6,4,2,98,7,No,640,0,0,9,Efectivo
31386,M,49,Macas,0.23,51.36,19,508,19,1,1,37,0,No,672,0,0,3,PayPal
31387,M,52,Pichincha,0.68,25.44,114,458,19,4,1,48,5,Sí,824,1,1,4,Efectivo
31388,F,21,Guayas,3.57,44.21,55,578,8,1,1,55,7,No,1310,0,0,2,Efectivo
31389,M,20,Carchi,1.76,38.21,44,524,13,2,2,47,3,No,808,1,0,8,Efectivo
31390,M,25,Santo Domingo,2.34,40.13,80,299,4,1,0,6,9,Sí,72,0,0,3,Efectivo
31391,M,61,Guaranda,0.92,58.36,80,535,17,5,4,16,9,No,794,1,1,2,Tarjeta
31392,F,25,Guaranda,8.19,58.16,58,578,17,4,1,89,0,No,1845,0,1,7,PayPal
31393,F,50,Puyo,0.9,33.24,96,488,13,1,4,84,0,No,1579,1,0,7,Tarjeta
31394,F,50,Tena,1.97,46.06,87,337,8,1,4,6,2,No,1975,0,0,0,Efectivo
31395,F,67,Babahoyo,0.62,51.29,115,336,11,4,2,67,4,Sí,514,1,1,0,Transferencia
31396,F,21,Orellana,1.7,40.66,91,140,5,5,0,23,9,Sí,59,1,0,9,Tarjeta
31397,M,28,Tungurahua,0.03,18.42,111,315,9,5,1,8,4,No,460,1,0,3,Transferencia
31398,F,54,Macas,1.49,63.2,56,407,16,4,1,32,2,No,1562,1,0,7,Tarjeta
31399,M,23,Latacunga,1.65,32.17,73,62,14,3,2,30,4,No,905,0,1,1,Tarjeta
31400,M,32,Chimborazo,2.81,32.12,115,107,5,2,1,72,6,No,874,0,0,10,Tarjeta
31401,F,69,Cotopaxi,2.84,51.93,81,170,2,3,4,10,8,Sí,1319,0,0,0,Efectivo
31402,M,22,Cuenca,0.6,56.7,58,315,5,2,2,87,5,No,1512,0,1,11,Tarjeta
31403,F,31,Pastaza,0.07,53.12,74,482,5,5,1,23,1,No,1072,1,1,5,PayPal
31404,M,45,Puyo,0.79,45.58,114,171,19,1,4,15,9,No,341,1,1,2,Efectivo
