cliente_id,genero,edad,ubicacion,frecuencia_compra,promedio_gasto,dias_desde_ultima_compra,tiempo_promedio_sesion,paginas_vistas_promedio,nivel_satisfaccion,carritos_abandonados,total_compras,email_abierto_30d,cliente_abandona
45504,M,56,Bolívar,3.36,66.69,32,261,2,4,2,24,1,Sí
45505,F,33,Guaranda,4.28,67.1,20,116,5,1,4,9,3,Sí
45506,M,62,Los Ríos,2.55,80.54,63,31,15,2,4,24,3,No
45507,M,21,Loja,2.83,66.74,20,457,1,5,0,20,4,Sí
45508,M,27,Puerto Baquerizo Moreno,2.02,33.23,49,131,9,4,3,77,5,Sí
45509,M,45,Morona Santiago,2.96,10.93,8,545,13,1,1,35,8,Sí
45510,F,58,Guayaquil,2.53,80.98,60,326,9,3,4,45,1,No
45511,M,35,Riobamba,3.76,96.16,119,129,7,4,4,93,2,No
45512,M,26,Nueva Loja,1.28,74.75,115,158,14,1,4,24,6,No
45513,F,39,El Oro,2.48,84.35,29,244,5,5,0,64,5,No
45514,F,27,Orellana,1.65,87.74,49,508,19,5,0,62,3,No
45515,F,57,Los Ríos,0.56,32.76,27,109,8,1,0,48,3,No
45516,M,40,Esmeraldas,1.99,42.12,111,539,13,3,3,75,5,No
45517,F,60,Cuenca,4.77,76.06,84,521,17,5,2,23,1,No
45518,F,30,Zamora,2.36,49.55,73,580,15,2,0,66,4,Sí
45519,F,41,Portoviejo,2.77,67.32,70,478,3,1,1,47,0,No
45520,M,30,Bolívar,3.74,34.23,22,445,16,1,0,26,7,No
45521,M,65,Carchi,4.93,74.34,54,188,10,4,2,31,2,No
45522,F,62,Portoviejo,2.12,63.47,101,343,8,3,2,5,5,No
45523,M,42,Esmeraldas,2.64,96.19,24,148,19,4,2,27,3,Sí
45524,M,61,Esmeraldas,4.85,93.12,14,197,2,1,4,70,8,No
45525,M,64,Esmeraldas,2.2,60.51,90,479,10,3,3,24,2,Sí
45526,M,46,Puerto Baquerizo Moreno,3.97,32.65,2,488,5,1,2,62,8,No
45527,M,33,Ibarra,2.27,45.02,102,127,16,5,3,30,3,No
45528,F,57,Ambato,1.22,76.44,17,412,11,3,0,38,6,Sí
45529,F,23,El Oro,4.69,47.94,72,284,9,4,3,13,5,Sí
45530,F,25,Esmeraldas,3.59,84.0,68,522,18,5,2,2,9,No
45531,F,51,Napo,4.33,31.49,88,305,13,2,3,4,1,No
45532,M,35,Riobamba,0.67,79.41,78,263,6,4,4,83,9,No
45533,F,60,Cañar,3.55,80.64,78,235,3,1,0,2,1,No
45534,F,49,Latacunga,3.24,26.58,15,337,5,2,1,57,7,No
45535,M,66,Zamora,2.47,17.95,101,54,6,5,0,41,1,No
45536,M,27,Cuenca,0.8,64.13,23,445,5,3,3,74,0,No
45537,M,51,Nueva Loja,2.13,79.72,36,585,8,3,0,39,9,No
45538,M,40,Macas,3.13,94.39,77,141,9,5,3,79,4,No
45539,F,36,Santo Domingo de los Tsáchilas,3.42,71.42,112,525,5,3,1,22,3,No
45540,M,37,Pichincha,0.67,71.48,94,159,12,3,0,38,4,Sí
45541,M,69,Guayas,2.27,49.03,30,92,2,5,1,13,4,No
45542,M,69,Quito,2.19,38.52,105,194,3,3,2,18,2,No
45543,M,51,Guaranda,3.95,48.02,43,41,19,1,2,74,6,No
45544,M,55,Pichincha,0.3,72.71,20,264,18,5,2,27,5,No
45545,M,34,Zamora,3.95,98.53,21,484,5,4,1,82,4,No
45546,F,61,Macas,3.94,71.69,44,216,18,5,4,77,5,No
45547,F,22,Quito,3.52,62.15,84,397,3,1,4,29,3,No
45548,F,19,Pichincha,4.51,47.05,32,246,5,1,0,39,8,No
45549,M,58,Imbabura,2.38,44.91,96,562,8,2,0,60,8,Sí
45550,M,51,Tena,0.57,48.9,99,424,3,2,4,50,5,No
45551,F,37,Orellana,1.72,54.4,94,279,19,3,2,21,5,No
45552,F,63,Francisco de Orellana,3.1,48.96,60,63,11,4,3,54,1,Sí
45553,F,64,Portoviejo,1.68,88.71,79,597,17,3,2,89,4,Sí
45554,F,19,Napo,3.2,11.57,111,236,11,1,3,44,8,No
45555,M,45,Tena,0.31,60.64,93,140,12,5,2,4,8,Sí
45556,F,35,Bolívar,0.44,85.97,15,153,19,4,4,58,5,No
45557,M,61,Pastaza,0.15,49.23,10,467,19,1,0,44,6,No
45558,M,56,Orellana,4.88,88.36,118,311,7,2,3,87,1,No
45559,M,65,Quito,1.38,63.86,56,326,1,3,4,21,5,Sí
45560,F,68,Loja,4.0,34.95,35,400,12,1,1,62,8,Sí
45561,F,52,Ibarra,4.45,29.47,116,378,6,5,1,10,9,No
45562,F,32,Zamora Chinchipe,0.87,13.97,110,67,13,4,2,59,7,No
45563,M,64,Tulcán,1.08,73.33,36,574,2,1,3,23,5,No
45564,M,56,Pastaza,1.97,68.57,89,367,10,5,2,24,8,No
45565,F,57,Cuenca,2.57,80.46,36,394,5,1,1,97,2,No
45566,M,56,Babahoyo,2.72,96.02,11,464,7,1,2,45,4,Sí
45567,F,20,Santo Domingo de los Tsáchilas,1.99,39.58,45,218,1,5,2,50,4,No
45568,M,36,Orellana,2.97,31.81,43,570,5,4,4,4,6,Sí
45569,M,40,Esmeraldas,3.71,34.97,67,247,8,3,0,39,1,Sí
45570,M,36,Machala,3.53,59.96,86,321,8,2,1,35,6,No
45571,M,35,Babahoyo,0.25,51.89,96,464,12,4,0,27,4,No
45572,M,47,Loja,3.01,18.06,115,271,3,5,4,95,6,No
45573,M,56,Pastaza,3.59,29.74,36,587,4,1,2,57,6,Sí
45574,M,36,Pastaza,1.08,60.0,22,567,8,2,2,52,8,No
45575,F,22,Zamora Chinchipe,3.06,97.71,95,463,2,5,1,96,5,Sí
45576,M,30,Manabí,0.64,78.75,106,569,9,4,1,96,0,Sí
45577,M,51,Azuay,3.36,98.47,18,572,2,3,0,58,8,Sí
45578,F,41,Tena,3.14,74.89,49,488,9,4,2,40,2,Sí
45579,F,35,Guaranda,1.28,98.86,83,385,9,2,4,35,9,Sí
45580,F,21,Imbabura,4.39,32.47,6,65,5,2,4,61,7,Sí
45581,F,53,Azuay,4.05,92.38,110,264,12,1,1,87,3,No
45582,M,25,Quito,3.72,70.17,113,402,13,4,1,34,4,No
45583,M,60,Riobamba,2.35,63.82,31,169,2,4,0,49,2,No
45584,F,18,Tulcán,1.21,73.14,70,312,11,2,1,72,0,No
45585,M,58,Tulcán,3.93,61.23,39,168,13,2,0,7,7,Sí
45586,F,55,Cañar,1.15,42.43,5,594,4,5,3,36,9,No
45587,M,53,Los Ríos,2.49,83.22,31,431,2,4,1,48,8,No
45588,M,55,Riobamba,1.96,43.44,8,590,17,2,0,25,9,No
45589,M,30,Guayas,1.09,48.76,43,92,6,2,2,78,3,Sí
45590,M,39,Orellana,3.11,80.98,48,402,7,4,3,9,0,No
45591,M,46,Azogues,4.91,97.66,25,357,3,1,0,41,2,Sí
45592,F,26,Santa Elena,2.43,38.26,90,194,11,1,4,39,8,Sí
45593,M,44,Imbabura,2.55,98.17,81,298,9,5,3,29,6,No
45594,M,63,Cañar,1.93,89.92,51,126,4,3,4,84,0,No
45595,M,61,Babahoyo,1.22,27.83,87,75,8,4,2,12,6,No
45596,M,21,Azuay,1.48,24.45,34,501,10,1,2,54,3,No
45597,M,57,Morona Santiago,4.39,83.67,87,125,17,2,2,20,2,No
45598,F,34,Santo Domingo,4.75,15.99,19,227,6,5,2,67,1,No
45599,M,54,Morona Santiago,4.15,98.6,42,188,6,5,3,57,3,No
45600,F,20,Tungurahua,0.23,28.47,52,421,5,2,2,27,6,Sí
45601,M,21,Sucumbíos,3.08,12.13,114,508,3,1,3,70,9,Sí
45602,M,57,Esmeraldas,2.79,69.83,107,177,2,5,3,75,7,No
45603,F,33,Latacunga,3.9,61.27,53,401,10,5,4,40,9,No
45604,M,28,Guaranda,3.92,92.01,79,120,2,5,1,11,0,Sí
45605,M,44,Machala,2.25,22.37,18,79,4,2,1,73,3,No
45606,F,43,Babahoyo,1.51,26.71,72,261,16,1,0,91,1,No
45607,M,48,Machala,0.58,75.73,117,533,9,2,0,2,4,No
45608,F,51,Cuenca,3.1,45.18,80,53,10,2,1,45,9,Sí
45609,F,25,Riobamba,1.44,66.57,73,443,4,2,4,88,8,Sí
45610,F,56,Manabí,4.83,13.14,66,108,13,3,1,20,5,No
45611,M,18,Cañar,0.33,82.68,47,493,7,4,3,55,2,No
45612,M,19,Ambato,4.83,33.71,103,228,2,3,1,61,1,No
45613,F,44,Puyo,2.53,57.97,81,402,3,1,0,73,1,Sí
45614,M,62,Azuay,3.07,72.49,10,519,10,1,3,92,3,Sí
45615,F,60,Azogues,2.96,24.95,119,330,19,4,4,33,1,Sí
45616,M,20,Pichincha,3.79,17.1,105,324,17,4,3,11,6,Sí
45617,F,51,Zamora Chinchipe,0.55,10.04,117,294,11,1,2,40,4,Sí
45618,M,33,Sucumbíos,4.45,15.2,26,83,12,1,1,34,4,Sí
45619,F,18,Carchi,3.98,91.98,67,472,19,4,3,19,9,No
45620,M,24,Loja,4.27,56.73,44,172,1,1,3,2,0,Sí
45621,F,52,Azuay,2.48,15.83,113,214,5,4,1,67,8,No
45622,M,39,Chimborazo,3.52,99.68,60,58,14,2,4,98,0,No
45623,F,65,Cotopaxi,2.34,18.15,34,483,10,5,0,76,7,Sí
45624,M,49,Puerto Baquerizo Moreno,0.74,92.64,1,311,11,2,4,60,8,Sí
45625,M,43,Bolívar,1.58,29.72,9,426,12,4,3,12,0,No
45626,F,23,Santa Elena,1.46,73.24,108,287,17,1,0,85,3,Sí
45627,M,63,Esmeraldas,0.91,30.99,19,209,6,4,2,11,5,No
45628,M,28,Babahoyo,1.28,99.29,116,371,12,3,3,75,8,No
45629,M,48,Guaranda,2.54,26.15,94,543,8,4,4,77,2,Sí
45630,M,38,Riobamba,2.17,41.56,58,203,7,4,4,6,3,Sí
45631,F,68,Carchi,1.71,22.26,107,130,3,3,0,15,5,Sí
45632,M,39,El Oro,4.54,54.54,100,79,6,1,0,94,0,Sí
45633,M,18,El Oro,3.92,48.68,112,470,19,3,3,22,8,No
45634,F,38,Cotopaxi,0.11,83.23,80,31,7,2,4,11,7,Sí
45635,M,62,Tungurahua,2.89,86.89,90,126,16,3,0,73,5,No
45636,F,37,Puyo,3.53,87.23,68,513,15,5,0,47,7,No
45637,M,26,Chimborazo,0.36,13.31,17,41,17,1,4,27,7,No
45638,F,44,Guayaquil,0.66,26.19,83,322,11,1,0,27,2,Sí
45639,M,46,El Oro,1.46,67.52,68,438,1,1,4,43,7,Sí
45640,F,60,Chimborazo,3.11,64.16,37,74,13,4,2,84,5,No
45641,F,50,Santa Elena,4.62,82.59,104,480,2,5,0,5,9,No
45642,F,62,Zamora Chinchipe,2.48,79.73,18,158,8,2,0,15,5,Sí
45643,M,69,Galápagos,4.91,29.42,110,592,5,4,0,91,0,No
45644,F,18,Loja,4.69,40.95,8,233,10,4,0,11,4,No
45645,M,20,Cañar,3.22,60.91,114,60,10,3,0,45,0,No
45646,F,49,Carchi,2.34,87.65,17,326,9,4,0,19,5,Sí
45647,F,37,Sucumbíos,3.44,57.27,53,343,14,1,3,59,3,Sí
45648,F,34,Cañar,3.98,72.13,36,407,13,1,1,69,1,No
45649,M,54,Manabí,4.72,44.71,63,179,11,4,1,59,7,Sí
45650,M,55,Pichincha,3.79,18.76,54,470,17,4,2,60,5,Sí
45651,F,66,Machala,2.02,49.79,111,101,18,1,0,81,3,Sí
45652,F,27,Zamora,2.52,24.36,66,135,16,3,4,86,8,No
45653,F,60,Azogues,0.33,42.25,91,565,6,1,2,21,5,No
45654,F,62,Loja,0.24,37.27,112,86,7,3,4,50,8,Sí
45655,F,46,Los Ríos,1.48,32.08,2,213,2,4,0,70,3,No
45656,F,59,Zamora,4.05,71.7,12,337,10,5,1,37,9,No
45657,F,63,Ibarra,1.66,28.08,75,471,9,3,0,70,9,No
45658,F,49,Ibarra,0.67,70.94,109,139,4,5,2,27,4,Sí
45659,M,30,Santa Elena,1.85,13.49,4,126,3,2,3,66,7,Sí
45660,F,48,Nueva Loja,1.6,70.69,79,186,18,2,4,17,8,No
45661,M,21,Tungurahua,4.95,13.83,106,449,12,4,1,88,8,No
45662,F,69,Tena,4.86,26.02,50,493,7,1,4,49,9,No
45663,M,66,Santa Elena,3.71,55.29,18,52,2,5,1,20,7,Sí
45664,M,35,Macas,4.16,98.91,72,367,3,5,1,69,9,Sí
45665,F,28,Los Ríos,1.34,67.41,61,495,6,2,2,3,7,No
45666,M,59,Guayaquil,2.73,10.31,26,399,16,5,3,37,7,No
45667,M,35,Cañar,4.99,79.83,73,67,12,3,1,81,3,Sí
45668,F,68,Azuay,1.68,40.65,24,124,12,5,0,46,7,No
45669,F,58,Chimborazo,4.93,99.29,53,238,13,1,2,90,1,Sí
45670,F,54,Francisco de Orellana,1.02,64.57,44,294,2,1,3,52,5,No
45671,M,50,Latacunga,3.14,93.28,118,189,17,4,4,55,9,No
45672,F,54,Cotopaxi,3.93,14.4,11,306,5,1,1,55,4,No
45673,M,20,Bolívar,3.01,43.22,8,438,17,1,3,59,0,Sí
45674,F,18,Puyo,1.61,35.87,26,583,11,1,4,65,3,No
45675,F,36,Nueva Loja,4.09,43.71,53,369,16,3,4,10,6,No
45676,M,23,Pastaza,1.09,37.43,101,288,11,1,3,32,5,Sí
45677,M,27,Morona Santiago,2.21,35.04,25,36,2,3,3,21,2,No
45678,M,54,Quito,1.47,53.31,32,419,7,2,0,59,9,Sí
45679,F,29,Guayaquil,2.53,80.24,27,410,7,5,2,25,5,Sí
45680,F,61,Francisco de Orellana,2.0,68.19,16,430,19,3,2,42,2,Sí
45681,F,34,Quito,0.98,43.27,109,180,10,1,0,1,2,No
45682,M,44,Puerto Baquerizo Moreno,3.74,63.06,18,569,17,2,0,82,3,No
45683,M,19,Ibarra,0.97,91.63,88,161,6,4,0,79,1,Sí
45684,M,42,Azuay,2.77,34.18,39,573,10,4,1,73,2,No
45685,M,63,Puerto Baquerizo Moreno,4.04,55.05,41,341,8,4,1,20,2,Sí
45686,F,61,Chimborazo,2.47,92.05,50,158,16,1,1,50,0,No
45687,M,45,Carchi,4.45,75.8,115,162,8,1,4,69,5,Sí
45688,M,62,Guayas,2.2,25.73,62,413,3,1,0,92,7,No
45689,F,54,Loja,4.86,81.41,45,331,19,1,3,46,4,No
45690,F,54,Pichincha,0.22,82.2,22,168,3,1,4,80,2,No
45691,M,34,Los Ríos,3.98,77.13,18,494,14,3,3,4,9,No
45692,M,22,Carchi,3.57,63.62,56,451,2,4,3,86,6,Sí
45693,M,36,Loja,3.09,20.62,116,313,9,1,3,29,6,No
45694,M,21,Quito,1.55,52.23,58,431,18,1,0,22,9,No
45695,M,56,Esmeraldas,3.09,17.8,79,454,13,4,4,36,1,No
45696,M,66,Zamora,3.01,56.7,24,464,5,2,3,47,7,Sí
45697,F,60,Macas,0.83,46.46,80,249,17,4,0,18,9,No
45698,F,55,Manabí,4.41,10.53,76,230,15,3,4,1,7,Sí
45699,F,62,Esmeraldas,2.72,79.99,72,162,5,3,1,38,9,Sí
45700,F,61,Latacunga,0.54,68.57,91,592,12,5,4,19,4,No
45701,M,47,Imbabura,2.02,31.67,30,402,1,4,1,46,4,Sí
45702,M,49,Galápagos,1.16,67.78,116,227,5,4,2,25,3,No
45703,M,54,Tena,0.93,58.97,115,529,11,4,0,18,7,Sí
45704,M,44,Zamora Chinchipe,4.74,55.73,70,167,14,1,0,36,0,No
45705,F,49,Machala,3.41,43.88,70,477,5,5,0,13,6,No
45706,M,59,Puyo,1.58,13.91,109,584,7,2,0,54,8,No
45707,M,28,Tulcán,3.42,98.76,99,224,8,4,1,91,4,No
45708,M,58,Nueva Loja,4.03,55.88,72,255,5,5,0,58,3,Sí
45709,M,30,Santo Domingo,1.65,14.93,18,42,18,4,3,9,7,Sí
45710,F,52,Guaranda,4.93,14.56,75,331,1,1,2,64,0,Sí
45711,M,34,Chimborazo,4.42,79.26,99,154,15,4,1,28,8,No
45712,F,47,Sucumbíos,4.01,41.03,26,71,2,5,3,43,3,Sí
45713,M,35,Ibarra,3.6,48.6,33,50,17,1,2,77,4,No
45714,M,54,Morona Santiago,0.29,65.37,89,592,1,2,1,93,8,No
45715,M,65,Tena,0.21,10.19,37,586,11,2,2,90,7,Sí
45716,F,47,Guaranda,0.91,56.43,21,124,8,3,4,7,9,No
45717,M,43,Puerto Baquerizo Moreno,4.59,72.35,84,41,6,1,3,37,7,No
45718,M,33,Pastaza,1.16,45.35,70,246,17,1,2,77,5,No
45719,M,28,Zamora Chinchipe,3.54,24.6,37,294,7,5,3,55,4,No
45720,F,21,Zamora,4.9,86.68,70,486,3,4,0,3,7,No
45721,F,58,Esmeraldas,4.69,45.76,30,599,9,5,1,14,4,Sí
45722,M,32,Los Ríos,2.06,99.68,36,558,19,1,2,72,0,No
45723,F,29,Zamora,3.44,58.2,107,514,8,4,1,34,5,No
45724,M,44,Santo Domingo,3.82,21.38,77,162,3,2,1,84,7,No
45725,M,65,Guayaquil,2.79,17.17,58,54,12,1,2,31,3,No
45726,F,21,Ibarra,2.66,28.75,31,373,17,4,1,98,6,Sí
45727,M,52,Portoviejo,1.2,90.54,89,343,5,3,4,86,9,No
45728,M,38,Galápagos,3.41,54.29,71,65,16,2,3,94,0,No
45729,F,53,Chimborazo,1.54,84.51,77,252,8,5,1,61,5,Sí
45730,F,19,Nueva Loja,1.61,70.37,78,354,2,3,2,5,3,Sí
45731,F,68,Azogues,1.4,87.24,62,143,9,1,3,65,1,No
45732,F,56,Carchi,0.42,56.6,16,72,19,1,3,81,1,Sí
45733,M,45,El Oro,4.23,83.71,56,41,1,2,2,54,8,No
45734,M,51,Bolívar,4.33,94.87,17,201,3,5,2,37,4,No
45735,M,50,Babahoyo,3.65,23.01,62,162,17,1,2,17,4,Sí
45736,M,67,Sucumbíos,4.65,99.73,47,185,6,4,0,76,8,Sí
45737,M,25,Babahoyo,3.19,76.53,89,73,15,1,1,72,0,No
45738,M,25,Guayaquil,3.23,61.7,79,71,14,1,2,45,0,No
45739,M,59,Tena,4.45,99.3,37,587,6,2,2,77,9,Sí
45740,M,67,Latacunga,1.12,25.0,101,78,15,5,2,15,9,No
45741,F,39,Riobamba,2.23,68.29,4,365,9,4,4,69,5,Sí
45742,M,44,Tulcán,3.55,26.95,56,129,12,3,3,9,9,No
45743,M,45,Loja,1.42,55.77,100,496,15,4,0,66,2,No
45744,M,28,Bolívar,1.22,13.56,81,406,13,2,3,3,3,No
45745,M,44,Loja,4.5,40.93,54,299,13,3,3,33,6,Sí
45746,M,18,Riobamba,4.98,88.6,39,279,19,1,3,27,0,Sí
45747,F,56,Cañar,1.99,78.27,95,409,13,3,3,43,7,No
45748,F,45,Azuay,1.26,45.72,78,319,13,3,4,73,9,No
45749,F,44,Portoviejo,2.08,25.4,89,456,17,3,0,47,3,No
45750,M,25,Riobamba,1.59,15.58,105,390,3,1,0,58,7,No
45751,M,63,Orellana,4.13,95.77,2,325,14,1,2,91,7,No
45752,M,41,Azogues,4.51,48.92,113,94,16,5,1,61,5,No
45753,M,68,Sucumbíos,2.02,74.84,64,352,16,1,1,90,7,No
45754,F,57,Santo Domingo de los Tsáchilas,3.04,91.74,80,585,14,1,2,41,6,Sí
45755,F,68,Guayaquil,0.49,76.29,73,472,3,5,1,82,1,No
45756,M,53,Cuenca,2.36,52.16,14,542,16,4,0,14,9,No
45757,M,41,Sucumbíos,0.13,43.22,37,480,9,5,1,70,6,Sí
45758,F,59,Santo Domingo,3.39,88.58,108,236,3,3,1,92,4,No
45759,F,39,Cañar,0.96,38.7,2,63,7,5,4,30,9,No
45760,F,27,Santo Domingo de los Tsáchilas,4.4,39.44,57,281,2,4,0,63,6,Sí
45761,F,21,Santo Domingo,3.19,78.12,107,397,6,2,2,94,2,Sí
45762,F,25,Riobamba,4.65,62.72,16,127,18,2,3,91,3,No
45763,F,56,Portoviejo,4.7,48.52,4,379,10,3,2,85,7,No
45764,F,32,Carchi,0.93,50.55,48,361,14,5,1,91,6,No
45765,M,25,Chimborazo,2.61,62.52,93,410,18,3,0,92,4,No
45766,M,46,Galápagos,1.06,49.37,44,521,7,4,0,6,4,Sí
45767,F,59,Los Ríos,2.32,38.5,47,451,4,5,2,65,7,No
45768,M,56,Azuay,2.31,91.55,59,270,16,4,2,50,6,No
45769,F,68,Guayaquil,3.71,55.58,83,135,14,2,1,30,2,Sí
45770,M,52,Francisco de Orellana,4.88,27.87,80,552,7,4,3,65,8,Sí
45771,F,58,Guayaquil,3.18,24.81,9,367,10,3,0,20,0,Sí
45772,M,65,Ibarra,4.1,35.89,4,191,19,1,1,24,1,No
45773,F,31,El Oro,2.08,98.79,69,152,10,1,0,67,3,Sí
45774,M,49,Puerto Baquerizo Moreno,0.46,93.22,90,313,1,5,0,13,3,Sí
45775,M,24,Sucumbíos,2.62,18.29,40,300,1,3,1,64,5,No
45776,F,61,Napo,4.53,17.59,22,253,4,2,3,98,1,No
45777,F,50,Napo,1.28,44.37,94,238,11,5,4,87,1,No
45778,F,65,Puyo,1.39,56.19,16,333,2,1,3,96,9,Sí
45779,M,52,Tena,0.61,37.32,46,534,3,2,3,33,5,Sí
45780,M,44,Napo,4.98,69.05,5,510,3,3,4,90,8,No
45781,M,18,Zamora,2.13,48.57,101,495,6,5,0,60,5,Sí
45782,M,23,Ibarra,1.56,58.36,102,464,7,5,2,76,1,No
45783,F,19,Cuenca,4.64,35.25,0,355,9,2,1,83,8,Sí
45784,F,24,Bolívar,4.08,16.25,107,156,8,1,0,51,7,No
45785,M,25,Galápagos,4.4,72.29,36,42,9,5,3,73,3,No
45786,F,62,Guayaquil,4.76,75.35,11,452,15,4,1,19,9,Sí
45787,F,46,Pastaza,4.3,52.66,4,91,5,1,1,56,9,Sí
45788,F,33,Loja,4.93,87.61,66,226,16,4,4,93,6,Sí
45789,F,46,El Oro,3.23,37.56,102,418,19,5,2,5,5,No
45790,M,48,Latacunga,1.28,75.17,2,567,9,4,4,31,8,No
45791,F,39,Imbabura,0.92,62.22,3,505,9,4,0,59,1,Sí
45792,F,27,Nueva Loja,3.05,48.65,4,461,3,3,1,61,0,No
45793,F,21,Orellana,1.86,29.08,105,151,17,2,1,41,0,No
45794,M,42,El Oro,0.74,69.47,22,406,11,4,3,52,0,Sí
45795,F,30,Imbabura,4.01,24.4,35,345,8,3,4,71,0,No
45796,M,34,Orellana,1.81,75.26,103,508,7,3,1,69,3,Sí
45797,M,57,Pichincha,2.28,29.35,8,277,16,1,4,10,0,No
45798,F,25,Bolívar,3.1,11.56,107,151,8,5,0,29,5,No
45799,F,40,Napo,2.07,37.27,79,59,9,2,1,14,6,No
45800,M,24,Sucumbíos,4.34,87.77,94,331,9,2,2,68,5,No
45801,M,49,Tungurahua,4.91,12.59,19,320,17,1,4,43,5,Sí
45802,M,41,Quito,1.99,15.62,31,484,12,3,4,31,9,Sí
45803,M,18,Zamora,0.97,58.04,28,213,18,2,1,91,9,No
45804,F,64,Morona Santiago,1.46,10.37,105,211,3,2,4,70,0,No
45805,M,64,Portoviejo,3.4,67.48,113,444,15,5,3,18,0,Sí
45806,F,68,Loja,0.5,66.19,47,305,19,2,1,14,2,No
45807,F,53,Santo Domingo,3.41,29.9,73,313,8,2,4,5,2,No
45808,M,44,Puyo,2.69,49.15,112,521,9,2,1,66,1,No
45809,F,23,Santo Domingo,0.32,78.96,36,303,1,5,2,13,9,No
45810,M,59,Santa Elena,2.11,28.15,89,341,5,1,3,50,9,No
45811,M,48,Cotopaxi,1.23,64.28,69,333,7,5,4,32,8,Sí
45812,M,29,Puyo,0.74,49.51,73,74,13,3,4,30,6,No
45813,F,43,Guayas,4.71,45.48,17,500,9,5,4,73,9,No
45814,F,42,Santo Domingo,1.53,39.64,63,565,8,2,2,69,6,Sí
45815,M,21,Azogues,2.52,59.02,60,240,2,5,0,92,2,Sí
45816,F,23,Zamora Chinchipe,3.1,32.61,112,175,7,5,2,95,3,No
45817,F,63,Cotopaxi,3.18,67.3,14,206,14,3,1,45,0,Sí
45818,F,30,Azuay,1.97,20.28,20,293,12,1,0,40,7,Sí
45819,F,42,Babahoyo,1.42,87.25,47,375,17,2,3,88,8,Sí
45820,F,48,Tungurahua,2.87,78.82,11,39,2,2,3,89,0,Sí
45821,M,39,Guaranda,3.99,47.42,13,39,4,4,0,34,9,Sí
45822,F,52,Cañar,4.49,26.04,33,171,3,4,4,62,1,No
45823,F,38,Zamora Chinchipe,3.0,45.55,21,353,8,5,4,66,9,No
45824,M,32,Azuay,2.69,70.68,24,397,17,4,2,39,9,Sí
45825,F,20,Ambato,4.83,42.95,32,415,7,2,0,20,4,Sí
45826,F,54,Azogues,1.1,17.41,118,153,12,1,0,54,3,Sí
45827,F,62,Puerto Baquerizo Moreno,0.18,19.82,35,45,6,3,4,48,6,No
45828,M,43,Bolívar,2.51,72.69,64,265,15,3,2,99,7,Sí
45829,F,64,Bolívar,0.38,87.11,69,260,4,5,1,67,9,Sí
45830,F,34,Ibarra,0.39,84.63,51,379,7,4,2,71,4,No
45831,M,55,Tulcán,0.26,76.99,19,423,9,2,1,63,3,Sí
45832,M,67,Santo Domingo de los Tsáchilas,3.13,78.4,69,333,4,2,0,67,7,No
45833,F,52,Guayaquil,3.17,98.26,90,97,5,3,4,13,0,Sí
45834,M,58,Loja,1.35,24.04,117,501,3,4,0,93,4,No
45835,M,25,Guaranda,2.3,59.08,10,540,1,2,0,90,2,Sí
45836,M,69,Imbabura,2.15,33.66,119,478,11,5,0,16,6,No
45837,F,28,Galápagos,2.52,30.72,87,442,14,2,2,8,9,No
45838,F,41,Morona Santiago,1.08,46.84,108,211,18,2,1,31,9,No
45839,M,60,Pichincha,4.08,40.3,104,118,7,3,0,17,0,Sí
45840,M,25,Loja,1.51,68.88,19,383,17,2,0,27,2,Sí
45841,M,47,Puerto Baquerizo Moreno,1.7,47.33,86,259,6,5,2,31,9,No
45842,M,18,Macas,3.29,35.67,68,248,2,2,1,66,5,Sí
45843,F,51,Tulcán,4.91,17.54,112,405,14,1,3,6,7,No
45844,M,37,Sucumbíos,1.1,36.18,94,592,5,2,0,59,7,Sí
45845,F,53,Chimborazo,1.85,53.55,114,393,8,4,1,81,2,Sí
45846,M,51,Sucumbíos,1.93,64.64,118,421,13,3,3,57,8,Sí
45847,F,51,Sucumbíos,2.69,67.54,66,248,17,1,2,59,6,No
45848,F,30,Latacunga,4.19,28.85,30,476,19,1,4,6,5,No
45849,M,69,Babahoyo,3.66,46.8,62,176,5,1,3,58,8,No
45850,F,23,Quito,1.11,46.28,56,156,16,2,0,91,2,Sí
45851,F,53,Santo Domingo de los Tsáchilas,3.59,11.34,92,541,10,5,3,93,4,No
45852,F,42,Tungurahua,0.72,89.57,51,285,1,2,1,23,2,Sí
45853,M,44,Puyo,1.04,70.65,33,389,7,3,0,96,1,No
45854,F,64,Loja,2.03,69.6,94,403,13,1,2,34,8,No
45855,F,48,Tungurahua,1.79,62.05,76,318,18,5,4,8,3,Sí
45856,M,20,Zamora Chinchipe,4.36,51.47,43,134,18,2,1,11,5,No
45857,M,45,Cotopaxi,4.99,30.23,110,269,18,1,0,62,0,No
45858,F,21,Santo Domingo de los Tsáchilas,1.1,45.32,117,522,15,3,4,42,0,No
45859,F,34,Chimborazo,3.32,25.87,109,494,19,3,1,84,1,No
45860,M,55,Loja,2.95,83.39,22,533,10,2,0,91,3,No
45861,M,51,Santa Elena,3.87,28.99,74,128,13,3,1,63,5,No
45862,F,37,Cañar,3.53,34.95,24,248,9,5,4,48,3,No
45863,F,30,Ibarra,1.45,11.14,93,591,7,3,1,15,1,Sí
45864,M,64,Cuenca,4.22,43.7,80,579,12,5,4,43,3,No
45865,M,22,Morona Santiago,2.45,73.88,111,154,6,5,4,6,2,No
